graph,instance,algorithm,requests,robots,capacity,demand,num_instance,isBigTW,cost,time,distance,used_vehicles,used_max,used_min,used_mean,computational_time
big_vid,9HR_6Q_100RQT_2q_6,MILP,100,9,6,2,6,False,18890.0,6866.0,18840.0,5.0,4540.0,3020.0,3768.0,1810.97
big_vid,9HR_6Q_100RQT_2q_6,Heuristic,100,9,6,2,6,False,22340.0,6926.0,22280.0,6.0,5300.0,1800.0,3713.3333333333335,0.7352588176727295
big_vid,9HR_6Q_50RQT_3q_bigTW_2,MILP,50,9,6,3,2,True,,,,,,,,
big_vid,9HR_6Q_50RQT_2q_bigTW_2,MILP,50,9,6,2,2,True,,,,,,,,
big_vid,9HR_6Q_50RQT_2q_bigTW_5,MILP,50,9,6,2,5,True,,,,,,,,
big_vid,9HR_6Q_50RQT_3q_bigTW_5,MILP,50,9,6,3,5,True,,,,,,,,
big_vid,9HR_6Q_100RQT_2q_8,MILP,100,9,6,2,8,False,20770.0,7906.0,20720.0,5.0,5220.0,2820.0,4144.0,2237.54
big_vid,9HR_6Q_100RQT_2q_8,Heuristic,100,9,6,2,8,False,21620.0,8006.0,21560.0,6.0,4760.0,740.0,3593.3333333333335,0.8026816844940186
big_vid,9HR_6Q_50RQT_3q_9,MILP,50,9,6,3,9,False,11970.0,5740.0,11920.0,5.0,2920.0,1560.0,2384.0,71.95
big_vid,9HR_6Q_50RQT_3q_9,Heuristic,50,9,6,3,9,False,12670.0,5690.0,12620.0,5.0,3120.0,1920.0,2524.0,0.2628788948059082
big_vid,6HR_6Q_100RQT_3q_0,MILP,100,6,6,3,0,False,21370.0,8214.0,21320.0,5.0,5500.0,3260.0,4264.0,69.67
big_vid,6HR_6Q_100RQT_3q_0,Heuristic,100,6,6,3,0,False,21660.0,7982.0,21620.0,4.0,7520.0,3520.0,5405.0,0.7516670227050781
big_vid,6HR_6Q_50RQT_3q_8,MILP,50,6,6,3,8,False,10560.0,4634.0,10520.0,4.0,3620.0,1600.0,2630.0,192.34
big_vid,6HR_6Q_50RQT_3q_8,Heuristic,50,6,6,3,8,False,11320.0,4496.0,11280.0,4.0,4440.0,1680.0,2820.0,0.22872591018676758
big_vid,6HR_6Q_100RQT_3q_7,MILP,100,6,6,3,7,False,20210.0,8284.0,20160.0,5.0,6020.0,1180.0,4032.0,425.64
big_vid,6HR_6Q_100RQT_3q_7,Heuristic,100,6,6,3,7,False,21390.0,8214.0,21340.0,5.0,5940.0,2120.0,4268.0,0.7536242008209229
big_vid,6HR_6Q_50RQT_3q_1,MILP,50,6,6,3,1,False,12200.0,5714.0,12160.0,4.0,4340.0,1740.0,3040.0,32.97
big_vid,6HR_6Q_50RQT_3q_1,Heuristic,50,6,6,3,1,False,13660.0,5638.0,13620.0,4.0,5320.0,2580.0,3405.0,0.21489596366882324
big_vid,6HR_6Q_100RQT_3q_9,MILP,100,6,6,3,9,False,22110.0,10364.0,22060.0,5.0,5500.0,3680.0,4412.0,59.45
big_vid,6HR_6Q_100RQT_3q_9,Heuristic,100,6,6,3,9,False,24390.0,10514.0,24340.0,5.0,8420.0,2000.0,4868.0,0.853924036026001
big_vid,6HR_6Q_50RQT_3q_6,MILP,50,6,6,3,6,False,10740.0,4214.0,10700.0,4.0,3140.0,1880.0,2675.0,169.96
big_vid,6HR_6Q_50RQT_3q_6,Heuristic,50,6,6,3,6,False,11120.0,4454.0,11080.0,4.0,3520.0,1820.0,2770.0,0.21638798713684082
big_vid_2,3HR_6Q_100RQT_3q_4,MILP,100,3,6,3,4,False,26010.0,12221.0,25980.0,3.0,10000.0,6820.0,8660.0,6.17
big_vid_2,3HR_6Q_100RQT_3q_4,Heuristic,100,3,6,3,4,False,38490.0,12033.0,28460.0,4.0,10900.0,5020.0,7115.0,0.7309451103210449
big_vid_2,3HR_6Q_100RQT_3q_3,MILP,100,3,6,3,3,False,26830.0,13983.0,26800.0,3.0,10360.0,7340.0,8933.333333333334,5.97
big_vid_2,3HR_6Q_100RQT_3q_3,Heuristic,100,3,6,3,3,False,27650.0,14189.0,27620.0,3.0,9960.0,7720.0,9206.666666666666,0.8063480854034424
big_vid_2,3HR_6Q_50RQT_3q_6,MILP,50,3,6,3,6,False,12410.0,6643.0,12380.0,3.0,5040.0,2620.0,4126.666666666667,2.91
big_vid_2,3HR_6Q_50RQT_3q_6,Heuristic,50,3,6,3,6,False,13310.0,6835.0,13280.0,3.0,6020.0,3600.0,4426.666666666667,0.21004891395568848
big_vid_2,9HR_6Q_100RQT_2q_bigTW_2,MILP,100,9,6,2,2,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_3q_bigTW_2,MILP,100,9,6,3,2,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_3q_bigTW_5,MILP,100,9,6,3,5,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_2q_bigTW_5,MILP,100,9,6,2,5,True,,,,,,,,
big_vid_2,3HR_6Q_50RQT_3q_1,MILP,50,3,6,3,1,False,13890.0,8643.0,13860.0,3.0,6080.0,3000.0,4620.0,1.8
big_vid_2,3HR_6Q_50RQT_3q_1,Heuristic,50,3,6,3,1,False,14930.0,8643.0,14900.0,3.0,8020.0,3300.0,4966.666666666667,0.251539945602417
big_vid_2,6HR_6Q_50RQT_2q_bigTW_2,MILP,50,6,6,2,2,True,,,,,,,,
big_vid_2,6HR_6Q_50RQT_3q_bigTW_2,MILP,50,6,6,3,2,True,,,,,,,,
big_vid_2,3HR_6Q_50RQT_3q_8,MILP,50,3,6,3,8,False,12590.0,6437.0,12560.0,3.0,4260.0,4120.0,4186.666666666667,3.58
big_vid_2,3HR_6Q_50RQT_3q_8,Heuristic,50,3,6,3,8,False,12610.0,6407.0,12580.0,3.0,4680.0,3800.0,4193.333333333333,0.2627997398376465
big_vid_2,3HR_6Q_100RQT_3q_bigTW_5,MILP,100,3,6,3,5,True,22750.0,13961.0,22720.0,3.0,10660.0,4300.0,7573.333333333333,191.15
big_vid_2,3HR_6Q_100RQT_3q_bigTW_5,Heuristic,100,3,6,3,5,True,25170.0,13991.0,25140.0,3.0,13740.0,60.0,8380.0,1.111997127532959
big_vid_2,3HR_6Q_100RQT_2q_bigTW_5,MILP,100,3,6,2,5,True,19910.0,13961.0,19880.0,3.0,9960.0,3940.0,6626.666666666667,7132.2
big_vid_2,3HR_6Q_100RQT_2q_bigTW_5,Heuristic,100,3,6,2,5,True,22780.0,13961.0,22760.0,2.0,13200.0,9560.0,11380.0,1.3726861476898193
big_vid_2,6HR_6Q_50RQT_3q_bigTW_5,MILP,50,6,6,3,5,True,,,,,,,,
big_vid_2,6HR_6Q_50RQT_2q_bigTW_5,MILP,50,6,6,2,5,True,,,,,,,,
big_vid_2,3HR_6Q_100RQT_2q_bigTW_2,MILP,100,3,6,2,2,True,22150.0,14205.0,22120.0,3.0,8680.0,5220.0,7373.333333333333,2090.82
big_vid_2,3HR_6Q_100RQT_2q_bigTW_2,Heuristic,100,3,6,2,2,True,24190.0,14451.0,24160.0,3.0,12920.0,2980.0,8053.333333333333,1.3819031715393066
big_vid_2,3HR_6Q_100RQT_3q_bigTW_2,MILP,100,3,6,3,2,True,24140.0,13975.0,24120.0,2.0,12360.0,11760.0,12060.0,338.74
big_vid_2,3HR_6Q_100RQT_3q_bigTW_2,Heuristic,100,3,6,3,2,True,26870.0,14335.0,26840.0,3.0,12900.0,3420.0,8946.666666666666,1.0461609363555908
big_vid_2,3HR_6Q_100RQT_3q_2,MILP,100,3,6,3,2,False,27370.0,14111.0,27340.0,3.0,11440.0,7900.0,9113.333333333334,7.04
big_vid_2,3HR_6Q_100RQT_3q_2,Heuristic,100,3,6,3,2,False,30350.0,14271.0,30320.0,3.0,12040.0,8580.0,10106.666666666666,0.8207008838653564
big_vid_2,3HR_6Q_100RQT_3q_5,MILP,100,3,6,3,5,False,26490.0,14673.0,26460.0,3.0,11360.0,6380.0,8820.0,6.74
big_vid_2,3HR_6Q_100RQT_3q_5,Heuristic,100,3,6,3,5,False,27750.0,14673.0,27720.0,3.0,12760.0,5420.0,9240.0,0.8531150817871094
big_vid_2,6HR_6Q_50RQT_3q_bigTW_4,MILP,50,6,6,3,4,True,,,,,,,,
big_vid_2,6HR_6Q_50RQT_2q_bigTW_4,MILP,50,6,6,2,4,True,,,,,,,,
big_vid_2,3HR_6Q_100RQT_2q_bigTW_3,MILP,100,3,6,2,3,True,21130.0,13491.0,21100.0,3.0,9960.0,1240.0,7033.333333333333,906.89
big_vid_2,3HR_6Q_100RQT_2q_bigTW_3,Heuristic,100,3,6,2,3,True,23770.0,13771.0,23740.0,3.0,11720.0,480.0,7913.333333333333,1.3592860698699951
big_vid_2,3HR_6Q_100RQT_3q_bigTW_3,MILP,100,3,6,3,3,True,24610.0,13745.0,24580.0,3.0,9440.0,6840.0,8193.333333333334,96.2
big_vid_2,3HR_6Q_100RQT_3q_bigTW_3,Heuristic,100,3,6,3,3,True,25890.0,14101.0,25860.0,3.0,12820.0,4880.0,8620.0,0.9815719127655029
big_vid_2,6HR_6Q_50RQT_2q_bigTW_3,MILP,50,6,6,2,3,True,,,,,,,,
big_vid_2,3HR_6Q_50RQT_3q_9,MILP,50,3,6,3,9,False,12670.0,6647.0,12640.0,3.0,5100.0,3640.0,4213.333333333333,2.78
big_vid_2,3HR_6Q_50RQT_3q_9,Heuristic,50,3,6,3,9,False,13250.0,6867.0,13220.0,3.0,4840.0,4160.0,4406.666666666667,0.21152997016906738
big_vid_2,6HR_6Q_50RQT_3q_bigTW_3,MILP,50,6,6,3,3,True,,,,,,,,
big_vid_2,3HR_6Q_100RQT_3q_bigTW_4,MILP,100,3,6,3,4,True,21790.0,13129.0,21760.0,3.0,8020.0,6120.0,7253.333333333333,278.96
big_vid_2,3HR_6Q_100RQT_3q_bigTW_4,Heuristic,100,3,6,3,4,True,24170.0,13699.0,24140.0,3.0,12040.0,3120.0,8046.666666666667,1.0722920894622803
big_vid_2,3HR_6Q_100RQT_2q_bigTW_4,MILP,100,3,6,2,4,True,19290.0,13341.0,19260.0,3.0,10940.0,2460.0,6420.0,6986.82
big_vid_2,3HR_6Q_100RQT_2q_bigTW_4,Heuristic,100,3,6,2,4,True,22790.0,13701.0,22760.0,3.0,10900.0,2040.0,7586.666666666667,1.1997413635253906
big_vid_2,3HR_6Q_50RQT_3q_0,MILP,50,3,6,3,0,False,11630.0,6561.0,11600.0,3.0,5060.0,2580.0,3866.6666666666665,5.57
big_vid_2,3HR_6Q_50RQT_3q_0,Heuristic,50,3,6,3,0,False,12090.0,6561.0,12060.0,3.0,5580.0,2160.0,4020.0,0.22034406661987305
big_vid_2,9HR_6Q_100RQT_3q_bigTW_4,MILP,100,9,6,3,4,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_2q_bigTW_4,MILP,100,9,6,2,4,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_2q_bigTW_3,MILP,100,9,6,2,3,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_3q_bigTW_3,MILP,100,9,6,3,3,True,,,,,,,,
big_vid_2,3HR_6Q_50RQT_3q_7,MILP,50,3,6,3,7,False,14150.0,7737.0,14120.0,3.0,6300.0,3060.0,4706.666666666667,4.02
big_vid_2,3HR_6Q_50RQT_3q_7,Heuristic,50,3,6,3,7,False,14330.0,7837.0,14300.0,3.0,5620.0,3660.0,4766.666666666667,0.26199913024902344
big_vid_2,3HR_6Q_100RQT_2q_2,MILP,100,3,6,2,2,False,26410.0,14191.0,26380.0,3.0,9820.0,7920.0,8793.333333333334,10.46
big_vid_2,3HR_6Q_100RQT_2q_2,Heuristic,100,3,6,2,2,False,28210.0,14271.0,28180.0,3.0,11300.0,6700.0,9393.333333333334,0.8911609649658203
big_vid_2,3HR_6Q_100RQT_2q_5,MILP,100,3,6,2,5,False,25090.0,14673.0,25060.0,3.0,10020.0,6100.0,8353.333333333334,18.09
big_vid_2,3HR_6Q_100RQT_2q_5,Heuristic,100,3,6,2,5,False,25790.0,14673.0,25760.0,3.0,12960.0,3360.0,8586.666666666666,0.9424409866333008
big_vid_2,3HR_6Q_50RQT_2q_9,MILP,50,3,6,2,9,False,12410.0,6647.0,12380.0,3.0,5920.0,2660.0,4126.666666666667,5.19
big_vid_2,3HR_6Q_50RQT_2q_9,Heuristic,50,3,6,2,9,False,13030.0,6647.0,13000.0,3.0,5840.0,1380.0,4333.333333333333,0.23003888130187988
big_vid_2,3HR_6Q_50RQT_2q_0,MILP,50,3,6,2,0,False,11130.0,6561.0,11100.0,3.0,5800.0,880.0,3700.0,14.9
big_vid_2,3HR_6Q_50RQT_2q_0,Heuristic,50,3,6,2,0,False,10930.0,6591.0,10900.0,3.0,4420.0,3060.0,3633.3333333333335,0.23884320259094238
big_vid_2,3HR_6Q_50RQT_2q_7,MILP,50,3,6,2,7,False,13270.0,7627.0,13240.0,3.0,6280.0,2820.0,4413.333333333333,4.72
big_vid_2,3HR_6Q_50RQT_2q_7,Heuristic,50,3,6,2,7,False,14090.0,7837.0,14060.0,3.0,5820.0,3100.0,4686.666666666667,0.24422407150268555
big_vid_2,3HR_6Q_100RQT_2q_4,MILP,100,3,6,2,4,False,24610.0,12343.0,24580.0,3.0,9320.0,7360.0,8193.333333333334,10.13
big_vid_2,3HR_6Q_100RQT_2q_4,Heuristic,100,3,6,2,4,False,25490.0,12151.0,25460.0,3.0,10220.0,6880.0,8486.666666666666,0.7804019451141357
big_vid_2,3HR_6Q_100RQT_2q_3,MILP,100,3,6,2,3,False,26690.0,14183.0,26660.0,3.0,10220.0,7440.0,8886.666666666666,7.89
big_vid_2,3HR_6Q_100RQT_2q_3,Heuristic,100,3,6,2,3,False,25610.0,14183.0,25580.0,3.0,10120.0,7520.0,8526.666666666666,0.877223014831543
big_vid_2,3HR_6Q_50RQT_2q_6,MILP,50,3,6,2,6,False,11670.0,6877.0,11640.0,3.0,6020.0,1160.0,3880.0,6.65
big_vid_2,3HR_6Q_50RQT_2q_6,Heuristic,50,3,6,2,6,False,12970.0,6543.0,12940.0,3.0,5340.0,3160.0,4313.333333333333,0.24587607383728027
big_vid_2,3HR_6Q_50RQT_2q_1,MILP,50,3,6,2,1,False,14090.0,8793.0,14060.0,3.0,5620.0,4000.0,4686.666666666667,2.54
big_vid_2,3HR_6Q_50RQT_2q_1,Heuristic,50,3,6,2,1,False,13390.0,8643.0,13360.0,3.0,6360.0,3340.0,4453.333333333333,0.25285983085632324
big_vid_2,3HR_6Q_50RQT_2q_8,MILP,50,3,6,2,8,False,11190.0,6387.0,11160.0,3.0,3980.0,3220.0,3720.0,5.23
big_vid_2,3HR_6Q_50RQT_2q_8,Heuristic,50,3,6,2,8,False,11830.0,6405.0,11800.0,3.0,4360.0,3320.0,3933.3333333333335,0.2226560115814209
big_vid_2,6HR_6Q_100RQT_3q_bigTW_4,MILP,100,6,6,3,4,True,,,,,,,,
big_vid_2,6HR_6Q_100RQT_2q_bigTW_4,MILP,100,6,6,2,4,True,,,,,,,,
big_vid_2,3HR_6Q_50RQT_2q_bigTW_1,MILP,50,3,6,2,1,True,11710.0,8013.0,11680.0,3.0,6240.0,1700.0,3893.3333333333335,71.88
big_vid_2,3HR_6Q_50RQT_2q_bigTW_1,Heuristic,50,3,6,2,1,True,12500.0,7963.0,12480.0,2.0,7140.0,5340.0,6240.0,0.3939337730407715
big_vid_2,3HR_6Q_50RQT_3q_bigTW_1,MILP,50,3,6,3,1,True,11850.0,8013.0,11820.0,3.0,4520.0,3160.0,3940.0,775.61
big_vid_2,3HR_6Q_50RQT_3q_bigTW_1,Heuristic,50,3,6,3,1,True,13550.0,8013.0,13520.0,3.0,6880.0,2720.0,4506.666666666667,0.28786182403564453
big_vid_2,6HR_6Q_100RQT_2q_4,MILP,100,6,6,2,4,False,21250.0,6909.0,21200.0,5.0,5240.0,2740.0,4240.0,139.16
big_vid_2,6HR_6Q_100RQT_2q_4,Heuristic,100,6,6,2,4,False,23840.0,6885.0,23780.0,6.0,5200.0,2160.0,3963.3333333333335,0.6903131008148193
big_vid_2,6HR_6Q_100RQT_2q_bigTW_3,MILP,100,6,6,2,3,True,19090.0,8265.0,19040.0,5.0,4740.0,2080.0,3808.0,63120.33
big_vid_2,6HR_6Q_100RQT_2q_bigTW_3,Heuristic,100,6,6,2,3,True,22250.0,7849.0,22200.0,5.0,7380.0,360.0,4440.0,0.9813287258148193
big_vid_2,6HR_6Q_100RQT_3q_bigTW_3,MILP,100,6,6,3,3,True,,,,,,,,
big_vid_2,6HR_6Q_100RQT_2q_3,MILP,100,6,6,2,3,False,23060.0,7917.0,23000.0,6.0,6860.0,2020.0,3833.3333333333335,50.26
big_vid_2,6HR_6Q_100RQT_2q_3,Heuristic,100,6,6,2,3,False,25140.0,7797.0,25080.0,6.0,6660.0,1240.0,4180.0,0.714306116104126
big_vid_2,3HR_6Q_50RQT_3q_bigTW_6,MILP,50,3,6,3,6,True,11070.0,7199.0,11040.0,3.0,5880.0,1780.0,3680.0,232.8
big_vid_2,3HR_6Q_50RQT_3q_bigTW_6,Heuristic,50,3,6,3,6,True,12990.0,7080.0,12960.0,3.0,7020.0,880.0,4320.0,0.3137328624725342
big_vid_2,3HR_6Q_50RQT_2q_bigTW_6,MILP,50,3,6,2,6,True,9930.0,7343.0,9900.0,3.0,5780.0,1760.0,3300.0,128.28
big_vid_2,3HR_6Q_50RQT_2q_bigTW_6,Heuristic,50,3,6,2,6,True,12150.0,7095.0,12120.0,3.0,5900.0,2140.0,4040.0,0.3206477165222168
big_vid_2,6HR_6Q_50RQT_2q_5,MILP,50,6,6,2,5,False,10100.0,3861.0,10040.0,6.0,2260.0,820.0,1673.3333333333333,143.57
big_vid_2,6HR_6Q_50RQT_2q_5,Heuristic,50,6,6,2,5,False,11550.0,3939.0,11500.0,5.0,3780.0,840.0,2300.0,0.22546792030334473
big_vid_2,3HR_6Q_50RQT_2q_bigTW_8,MILP,50,3,6,2,8,True,10210.0,6903.0,10180.0,3.0,5240.0,2400.0,3393.3333333333335,42.33
big_vid_2,3HR_6Q_50RQT_2q_bigTW_8,Heuristic,50,3,6,2,8,True,11210.0,6973.0,11180.0,3.0,4740.0,2940.0,3726.6666666666665,0.3196980953216553
big_vid_2,3HR_6Q_50RQT_3q_bigTW_8,MILP,50,3,6,3,8,True,11330.0,6845.0,11300.0,3.0,4200.0,3300.0,3766.6666666666665,25.08
big_vid_2,3HR_6Q_50RQT_3q_bigTW_8,Heuristic,50,3,6,3,8,True,11890.0,7119.0,11860.0,3.0,5280.0,2840.0,3953.3333333333335,0.307873010635376
big_vid_2,6HR_6Q_50RQT_2q_2,MILP,50,6,6,2,2,False,11490.0,4195.0,11440.0,5.0,4100.0,300.0,2288.0,39.48
big_vid_2,6HR_6Q_50RQT_2q_2,Heuristic,50,6,6,2,2,False,12290.0,4181.0,12240.0,5.0,4000.0,340.0,2448.0,0.22266912460327148
big_vid_2,9HR_6Q_50RQT_2q_4,MILP,50,9,6,2,4,False,11230.0,4801.0,11160.0,7.0,3040.0,160.0,1594.2857142857142,114.75
big_vid_2,9HR_6Q_50RQT_2q_4,Heuristic,50,9,6,2,4,False,12250.0,4651.0,12180.0,7.0,3600.0,200.0,1740.0,0.24711012840270996
big_vid_2,9HR_6Q_100RQT_3q_5,MILP,100,9,6,3,5,False,24190.0,8325.0,24120.0,7.0,5260.0,1720.0,3445.714285714286,521.27
big_vid_2,9HR_6Q_100RQT_3q_5,Heuristic,100,9,6,3,5,False,26540.0,8425.0,26460.0,8.0,6520.0,760.0,3307.5,0.7548930644989014
big_vid_2,9HR_6Q_100RQT_3q_2,MILP,100,9,6,3,2,False,25420.0,7671.0,25340.0,8.0,4980.0,1520.0,3167.5,230.19
big_vid_2,9HR_6Q_100RQT_3q_2,Heuristic,100,9,6,3,2,False,27930.0,7671.0,27860.0,7.0,5320.0,2120.0,3980.0,0.7038168907165527
big_vid_2,9HR_6Q_50RQT_2q_3,MILP,50,9,6,2,3,False,10990.0,3341.0,10920.0,7.0,1840.0,1080.0,1560.0,161.69
big_vid_2,9HR_6Q_50RQT_2q_3,Heuristic,50,9,6,2,3,False,11600.0,3095.0,11520.0,8.0,2920.0,480.0,1440.0,0.22724294662475586
big_vid_2,3HR_6Q_50RQT_2q_bigTW_9,MILP,50,3,6,2,9,True,9790.0,6505.0,9760.0,3.0,6040.0,1260.0,3253.3333333333335,724.98
big_vid_2,3HR_6Q_50RQT_2q_bigTW_9,Heuristic,50,3,6,2,9,True,12550.0,6621.0,12520.0,3.0,6420.0,1200.0,4173.333333333333,0.2885921001434326
big_vid_2,3HR_6Q_50RQT_3q_bigTW_9,MILP,50,3,6,3,9,True,10910.0,6621.0,10880.0,3.0,4820.0,2400.0,3626.6666666666665,143.55
big_vid_2,3HR_6Q_50RQT_3q_bigTW_9,Heuristic,50,3,6,3,9,True,12460.0,6654.0,12440.0,2.0,6600.0,5840.0,6220.0,0.27233004570007324
big_vid_2,6HR_6Q_50RQT_2q_3,MILP,50,6,6,2,3,False,11130.0,4127.0,11080.0,5.0,3800.0,480.0,2216.0,29.75
big_vid_2,6HR_6Q_50RQT_2q_3,Heuristic,50,6,6,2,3,False,11690.0,4307.0,11640.0,5.0,3840.0,480.0,2328.0,0.21842002868652344
big_vid_2,6HR_6Q_50RQT_2q_4,MILP,50,6,6,2,4,False,11650.0,5193.0,11600.0,5.0,3680.0,1100.0,2320.0,38.21
big_vid_2,6HR_6Q_50RQT_2q_4,Heuristic,50,6,6,2,4,False,12550.0,4853.0,12500.0,5.0,4240.0,1480.0,2500.0,0.2312757968902588
big_vid_2,6HR_6Q_100RQT_2q_bigTW_2,MILP,100,6,6,2,2,True,19630.0,7887.0,19580.0,5.0,4800.0,3000.0,3916.0,48505.95
big_vid_2,6HR_6Q_100RQT_2q_bigTW_2,Heuristic,100,6,6,2,2,True,23020.0,7817.0,22980.0,4.0,7260.0,1960.0,5745.0,1.2442288398742676
big_vid_2,6HR_6Q_100RQT_3q_bigTW_2,MILP,100,6,6,3,2,True,,,,,,,,
big_vid_2,3HR_6Q_50RQT_3q_bigTW_7,MILP,50,3,6,3,7,True,11990.0,7827.0,11960.0,3.0,5720.0,1440.0,3986.6666666666665,109.75
big_vid_2,3HR_6Q_50RQT_3q_bigTW_7,Heuristic,50,3,6,3,7,True,12710.0,7707.0,12680.0,3.0,4560.0,3840.0,4226.666666666667,0.28446292877197266
big_vid_2,3HR_6Q_50RQT_2q_bigTW_7,MILP,50,3,6,2,7,True,11090.0,7757.0,11060.0,3.0,6320.0,2040.0,3686.6666666666665,198.85
big_vid_2,3HR_6Q_50RQT_2q_bigTW_7,Heuristic,50,3,6,2,7,True,12230.0,7587.0,12200.0,3.0,7020.0,2120.0,4066.6666666666665,0.34508800506591797
big_vid_2,6HR_6Q_100RQT_2q_2,MILP,100,6,6,2,2,False,23280.0,8157.0,23220.0,6.0,5240.0,2440.0,3870.0,93.76
big_vid_2,6HR_6Q_100RQT_2q_2,Heuristic,100,6,6,2,2,False,25480.0,8195.0,25420.0,6.0,6840.0,800.0,4236.666666666667,0.7114510536193848
big_vid_2,6HR_6Q_100RQT_3q_bigTW_5,MILP,100,6,6,3,5,True,,,,,,,,
big_vid_2,6HR_6Q_100RQT_2q_bigTW_5,MILP,100,6,6,2,5,True,,,,,,,,
big_vid_2,6HR_6Q_100RQT_2q_5,MILP,100,6,6,2,5,False,22820.0,8275.0,22760.0,6.0,5660.0,2700.0,3793.3333333333335,79.16
big_vid_2,6HR_6Q_100RQT_2q_5,Heuristic,100,6,6,2,5,False,23790.0,8423.0,23740.0,5.0,8000.0,580.0,4748.0,0.7621161937713623
big_vid_2,3HR_6Q_50RQT_2q_bigTW_0,MILP,50,3,6,2,0,True,9810.0,5807.0,9780.0,3.0,4260.0,1580.0,3260.0,1391.62
big_vid_2,3HR_6Q_50RQT_2q_bigTW_0,Heuristic,50,3,6,2,0,True,11190.0,6497.0,11160.0,3.0,5320.0,1880.0,3720.0,0.3315880298614502
big_vid_2,3HR_6Q_50RQT_3q_bigTW_0,MILP,50,3,6,3,0,True,10130.0,5745.0,10100.0,3.0,4780.0,1880.0,3366.6666666666665,2728.35
big_vid_2,3HR_6Q_50RQT_3q_bigTW_0,Heuristic,50,3,6,3,0,True,11990.0,6465.0,11960.0,3.0,4800.0,3240.0,3986.6666666666665,0.28461527824401855
big_vid_2,9HR_6Q_50RQT_2q_2,MILP,50,9,6,2,2,False,10280.0,3157.0,10220.0,6.0,2780.0,500.0,1703.3333333333333,181.4
big_vid_2,9HR_6Q_50RQT_2q_2,Heuristic,50,9,6,2,2,False,11380.0,3157.0,11320.0,6.0,3020.0,300.0,1886.6666666666667,0.2363898754119873
big_vid_2,9HR_6Q_100RQT_3q_3,MILP,100,9,6,3,3,False,23560.0,6207.0,23480.0,8.0,4140.0,820.0,2935.0,145.56
big_vid_2,9HR_6Q_100RQT_3q_3,Heuristic,100,9,6,3,3,False,25970.0,6107.0,25900.0,7.0,5160.0,1420.0,3700.0,0.6418302059173584
big_vid_2,9HR_6Q_100RQT_3q_4,MILP,100,9,6,3,4,False,23070.0,6975.0,22980.0,9.0,4600.0,60.0,2553.3333333333335,1515.7
big_vid_2,9HR_6Q_100RQT_3q_4,Heuristic,100,9,6,3,4,False,25310.0,6955.0,25220.0,9.0,4620.0,1000.0,2802.222222222222,0.6862680912017822
big_vid_2,9HR_6Q_50RQT_2q_5,MILP,50,9,6,2,5,False,9960.0,3435.0,9900.0,6.0,2400.0,1080.0,1650.0,508.85
big_vid_2,9HR_6Q_50RQT_2q_5,Heuristic,50,9,6,2,5,False,10760.0,3435.0,10700.0,6.0,2480.0,420.0,1783.3333333333333,0.21785283088684082
big_vid_2,6HR_6Q_50RQT_3q_3,MILP,50,6,6,3,3,False,11940.0,4187.0,11880.0,6.0,3680.0,400.0,1980.0,15.73
big_vid_2,6HR_6Q_50RQT_3q_3,Heuristic,50,6,6,3,3,False,12500.0,4349.0,12440.0,6.0,3740.0,900.0,2073.3333333333335,0.20552802085876465
big_vid_2,6HR_6Q_50RQT_3q_4,MILP,50,6,6,3,4,False,12250.0,5193.0,12200.0,5.0,3560.0,740.0,2440.0,44.77
big_vid_2,6HR_6Q_50RQT_3q_4,Heuristic,50,6,6,3,4,False,13150.0,5035.0,13100.0,5.0,3720.0,1220.0,2620.0,0.21399235725402832
big_vid_2,6HR_6Q_100RQT_3q_2,MILP,100,6,6,3,2,False,26140.0,7733.0,26080.0,6.0,6260.0,2360.0,4346.666666666667,37.19
big_vid_2,6HR_6Q_100RQT_3q_2,Heuristic,100,6,6,3,2,False,27760.0,8055.0,27700.0,6.0,7260.0,1900.0,4616.666666666667,0.6568927764892578
big_vid_2,6HR_6Q_100RQT_3q_5,MILP,100,6,6,3,5,False,24400.0,8225.0,24340.0,6.0,5280.0,1360.0,4056.6666666666665,62.69
big_vid_2,6HR_6Q_100RQT_3q_5,Heuristic,100,6,6,3,5,False,25980.0,8479.0,25920.0,6.0,7180.0,60.0,4320.0,0.6930208206176758
big_vid_2,9HR_6Q_50RQT_3q_bigTW_0,MILP,50,9,6,3,0,True,,,,,,,,
big_vid_2,9HR_6Q_50RQT_2q_bigTW_0,MILP,50,9,6,2,0,True,,,,,,,,
big_vid_2,9HR_6Q_50RQT_2q_bigTW_7,MILP,50,9,6,2,7,True,,,,,,,,
big_vid_2,9HR_6Q_50RQT_3q_bigTW_7,MILP,50,9,6,3,7,True,,,,,,,,
big_vid_2,9HR_6Q_50RQT_3q_2,MILP,50,9,6,3,2,False,11060.0,3277.0,11000.0,6.0,2900.0,140.0,1833.3333333333333,89.0
big_vid_2,9HR_6Q_50RQT_3q_2,Heuristic,50,9,6,3,2,False,12740.0,3107.0,12660.0,8.0,2620.0,140.0,1582.5,0.2044827938079834
